START_DATE*,END_DATE*,CATEGORY*,START*,STOP*,MILES*,PURPOSE*,time,speed,price
2016-10-28 15:53:00,2016-10-28 17:59:00,Business,Cary,Winston Salem,107.0,Meeting,126.0,50.95238095238095,9810.0
2016-10-28 18:13:00,2016-10-28 20:07:00,Business,Winston Salem,Asheville,133.6,Meeting,114.0,70.3157894736842,8919.0
2016-10-28 20:13:00,2016-10-28 22:00:00,Business,Asheville,Topton,91.8,Meeting,107.0,51.47663551401869,8382.0
2016-10-29 15:22:00,2016-10-29 17:05:00,Business,Topton,Hayesville,40.7,Meeting,103.0,23.70873786407767,8066.0
2016-10-29 17:13:00,2016-10-29 19:19:00,Business,Hayesville,Topton,75.7,,126.0,36.04761904761905,9800.0
2016-10-30 07:49:00,2016-10-30 08:30:00,Business,Topton,Bryson City,29.8,,41.0,43.609756097560975,3418.0
2016-10-30 09:07:00,2016-10-30 10:09:00,Business,Bryson City,Bryson City,16.3,,62.0,15.774193548387096,4987.0
2016-10-30 10:11:00,2016-10-30 10:38:00,Business,Bryson City,Bryson City,6.5,,27.0,14.444444444444445,2362.0
2016-10-30 10:51:00,2016-10-30 11:21:00,Business,Bryson City,Bryson City,6.3,,30.0,12.6,2586.0
2016-10-30 12:24:00,2016-10-30 12:35:00,Business,Bryson City,Almond,6.6,,11.0,36.0,1163.0
2016-10-30 12:58:00,2016-10-30 13:18:00,Business,Almond,Bryson City,15.2,,20.0,45.6,1840.0
2016-10-30 13:24:00,2016-10-30 14:37:00,Business,Bryson City,Asheville,68.4,,73.0,56.21917808219178,5827.0
2016-10-30 15:22:00,2016-10-30 18:23:00,Business,Asheville,Mebane,195.9,,181.0,64.93922651933701,13958.0
2016-10-30 18:26:00,2016-10-30 19:39:00,Business,Mebane,Cary,45.2,,73.0,37.15068493150685,5820.0
2016-10-31 18:11:00,2016-10-31 18:20:00,Business,Cary,Morrisville,3.2,,9.0,21.333333333333332,1012.0
2016-10-31 18:47:00,2016-10-31 19:16:00,Business,Morrisville,Raleigh,10.3,,29.0,21.310344827586206,2513.0
2016-10-31 20:18:00,2016-10-31 20:44:00,Business,Raleigh,Cary,13.1,,26.0,30.23076923076923,2289.0
2016-10-31 21:45:00,2016-10-31 22:10:00,Business,Savon Height,Whitebridge,9.6,Errand/Supplies,25.0,23.04,2213.0
2016-11-01 11:50:00,2016-11-01 12:27:00,Business,Cary,Durham,16.5,,37.0,26.756756756756758,3114.0
2016-11-01 16:29:00,2016-11-01 17:02:00,Business,Durham,Cary,12.8,,33.0,23.272727272727273,2813.0
2016-11-01 17:35:00,2016-11-01 17:42:00,Business,Whitebridge,Whitebridge,1.2,,7.0,10.285714285714286,862.0
2016-11-01 19:14:00,2016-11-01 19:20:00,Business,Whitebridge,Whitebridge,1.0,,6.0,10.0,787.0
2016-11-01 19:59:00,2016-11-01 20:12:00,Business,Whitebridge,Whitebridge,4.1,,13.0,18.92307692307692,1312.0
2016-11-01 20:41:00,2016-11-01 20:55:00,Business,Whitebridge,Whitebridge,4.2,Meal/Entertain,14.0,18.0,1387.0
2016-11-02 15:10:00,2016-11-02 15:18:00,Business,Whitebridge,Westpark Place,1.4,,8.0,10.5,937.0
2016-11-02 15:45:00,2016-11-02 15:52:00,Business,Westpark Place,Whitebridge,1.8,,7.0,15.428571428571429,862.0
2016-11-02 16:46:00,2016-11-02 17:11:00,Business,Cary,Morrisville,8.5,Meeting,25.0,20.4,2212.0
2016-11-02 17:34:00,2016-11-02 17:49:00,Business,Morrisville,Morrisville,5.0,,15.0,20.0,1462.0
2016-11-02 17:53:00,2016-11-02 18:00:00,Business,Morrisville,Cary,3.8,,7.0,32.57142857142857,863.0
2016-11-03 11:28:00,2016-11-03 11:34:00,Business,Whitebridge,Hazelwood,2.5,,6.0,25.0,787.0
2016-11-03 12:43:00,2016-11-03 12:49:00,Business,Hazelwood,Whitebridge,2.4,,6.0,24.0,787.0
2016-11-03 13:42:00,2016-11-03 13:47:00,Business,Whitebridge,Westpark Place,1.4,,5.0,16.8,712.0
2016-11-03 14:13:00,2016-11-03 14:26:00,Business,Westpark Place,Whitebridge,1.8,,13.0,8.307692307692308,1312.0
2016-11-03 18:51:00,2016-11-03 19:08:00,Business,Cary,Morrisville,3.1,Meal/Entertain,17.0,10.941176470588236,1612.0
2016-11-03 22:46:00,2016-11-03 22:58:00,Business,Morrisville,Cary,3.1,Customer Visit,12.0,15.5,1237.0
2016-11-04 10:02:00,2016-11-04 10:18:00,Business,Cary,Morrisville,7.9,Temporary Site,16.0,29.625,1538.0
2016-11-04 18:14:00,2016-11-04 18:21:00,Business,San Jose,Santa Clara,3.8,,7.0,32.57142857142857,863.0
2016-11-04 21:04:00,2016-11-04 21:20:00,Business,Agnew,Cory,4.3,,16.0,16.125,1537.0
2016-11-04 22:12:00,2016-11-04 22:25:00,Business,Cory,Agnew,3.9,,13.0,18.0,1312.0
2016-11-05 08:34:00,2016-11-05 08:43:00,Business,Agnew,Renaissance,2.2,,9.0,14.666666666666666,1012.0
2016-11-05 17:29:00,2016-11-05 17:40:00,Business,Renaissance,Agnew,2.8,,11.0,15.272727272727273,1162.0
2016-11-05 19:20:00,2016-11-05 19:28:00,Business,Agnew,Agnew,2.2,,8.0,16.5,937.0
2016-11-06 10:50:00,2016-11-06 11:04:00,Business,Agnew,Renaissance,2.4,,14.0,10.285714285714286,1386.0
2016-11-06 16:05:00,2016-11-06 16:22:00,Business,Renaissance,Agnew,2.8,Meeting,17.0,9.882352941176471,1611.0
2016-11-06 16:27:00,2016-11-06 17:28:00,Business,Santa Clara,Berkeley,43.9,Customer Visit,61.0,43.18032786885246,4921.0
2016-11-06 19:04:00,2016-11-06 19:12:00,Business,Downtown,West Berkeley,1.8,,8.0,13.5,937.0
2016-11-06 20:06:00,2016-11-06 20:21:00,Business,West Berkeley,Central,3.3,,15.0,13.2,1462.0
2016-11-07 12:28:00,2016-11-07 12:57:00,Business,Berkeley,San Francisco,11.8,Between Offices,29.0,24.413793103448278,2513.0
2016-11-07 19:17:00,2016-11-07 19:57:00,Business,San Francisco,Berkeley,13.2,Between Offices,40.0,19.8,3338.0
2016-11-08 10:29:00,2016-11-08 10:57:00,Business,Berkeley,San Francisco,12.2,Between Offices,28.0,26.142857142857142,2438.0
2016-11-08 12:16:00,2016-11-08 12:49:00,Business,San Francisco,Berkeley,11.3,Meeting,33.0,20.545454545454547,2813.0
2016-11-08 13:41:00,2016-11-08 14:01:00,Business,Berkeley,Emeryville,3.6,,20.0,10.8,1837.0
2016-11-08 16:21:00,2016-11-08 16:34:00,Business,Emeryville,Berkeley,3.0,,13.0,13.846153846153847,1312.0
2016-11-09 13:08:00,2016-11-09 13:41:00,Business,Berkeley,San Francisco,11.4,,33.0,20.727272727272727,2813.0
2016-11-09 15:58:00,2016-11-09 16:04:00,Business,NOMA,Downtown,0.9,,6.0,9.0,787.0
2016-11-09 17:31:00,2016-11-09 18:03:00,Business,Downtown,Sunnyside,6.2,,32.0,11.625,2736.0
2016-11-09 18:09:00,2016-11-09 18:14:00,Business,Sunnyside,Ingleside,0.7,,5.0,8.4,712.0
2016-11-09 18:21:00,2016-11-09 18:35:00,Business,Ingleside,Potrero Flats,5.5,Meeting,14.0,23.571428571428573,1388.0
2016-11-09 18:40:00,2016-11-09 19:17:00,Business,San Francisco,Oakland,12.7,Customer Visit,37.0,20.594594594594593,3113.0
2016-11-09 20:52:00,2016-11-09 21:02:00,Business,Oakland,Berkeley,2.6,,10.0,15.6,1087.0
2016-11-09 21:56:00,2016-11-09 22:02:00,Business,Central,Central,1.1,,6.0,11.0,787.0
2016-11-10 09:46:00,2016-11-10 10:15:00,Business,Berkeley,San Francisco,12.6,Temporary Site,29.0,26.06896551724138,2513.0
2016-11-10 10:20:00,2016-11-10 10:31:00,Business,Tenderloin,SOMISSPO,1.2,,11.0,6.545454545454546,1162.0
2016-11-10 14:57:00,2016-11-10 15:07:00,Business,SOMISSPO,Tenderloin,1.1,,10.0,6.6,1087.0
2016-11-10 15:17:00,2016-11-10 15:22:00,Business,San Francisco,Oakland,9.9,Temporary Site,5.0,118.8,715.0
2016-11-10 15:30:00,2016-11-10 15:53:00,Business,Oakland,Berkeley,6.0,Meeting,23.0,15.652173913043478,2062.0
2016-11-10 19:18:00,2016-11-10 19:21:00,Business,West Berkeley,Central,0.8,,3.0,16.0,562.0
2016-11-11 09:35:00,2016-11-11 10:23:00,Business,Berkeley,Menlo Park,45.9,Customer Visit,48.0,57.375,3947.0
2016-11-11 12:58:00,2016-11-11 13:13:00,Business,Menlo Park,Palo Alto,4.0,,15.0,16.0,1462.0
2016-11-11 14:20:00,2016-11-11 14:32:00,Business,Palo Alto,Menlo Park,2.5,,12.0,12.5,1237.0
2016-11-11 14:39:00,2016-11-11 15:46:00,Business,Menlo Park,Berkeley,36.6,Customer Visit,67.0,32.776119402985074,5368.0
2016-11-11 18:30:00,2016-11-11 18:43:00,Business,Central,College Avenue,2.9,,13.0,13.384615384615385,1312.0
2016-11-11 21:08:00,2016-11-11 21:18:00,Business,College Avenue,Central,2.6,,10.0,15.6,1087.0
2016-11-12 10:32:00,2016-11-12 10:52:00,Business,Central,South,2.3,,20.0,6.9,1836.0
2016-11-12 10:55:00,2016-11-12 11:25:00,Business,South,Downtown,6.4,,30.0,12.8,2586.0
2016-11-12 13:07:00,2016-11-12 13:15:00,Business,Downtown,Central,1.4,,8.0,10.5,937.0
2016-11-12 13:46:00,2016-11-12 13:50:00,Business,Central,West Berkeley,0.6,,4.0,9.0,637.0
2016-11-12 14:22:00,2016-11-12 14:53:00,Business,West Berkeley,South,5.9,Meeting,31.0,11.419354838709678,2661.0
2016-11-12 15:14:00,2016-11-12 15:21:00,Business,South,Southwest Berkeley,0.8,,7.0,6.857142857142857,862.0
2016-11-12 15:25:00,2016-11-12 15:36:00,Business,Berkeley,Emeryville,1.3,,11.0,7.090909090909091,1162.0
2016-11-12 15:40:00,2016-11-12 15:59:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,19.0,11.68421052631579,1762.0
2016-11-13 08:54:00,2016-11-13 09:02:00,Business,Central,Central,2.3,,8.0,17.25,937.0
2016-11-13 09:27:00,2016-11-13 09:53:00,Business,Central,Central,2.6,,26.0,6.0,2286.0
2016-11-13 10:31:00,2016-11-13 10:37:00,Business,Central,Southside,1.9,,6.0,19.0,787.0
2016-11-13 11:04:00,2016-11-13 11:16:00,Business,Southside,West Berkeley,2.1,,12.0,10.5,1237.0
2016-11-13 12:22:00,2016-11-13 12:51:00,Business,West Berkeley,Southside,4.0,Meeting,29.0,8.275862068965518,2511.0
2016-11-13 13:05:00,2016-11-13 13:11:00,Business,Southside,South Berkeley,0.9,,6.0,9.0,787.0
2016-11-13 13:14:00,2016-11-13 13:18:00,Business,South Berkeley,Southside,0.9,,4.0,13.5,637.0
2016-11-13 14:35:00,2016-11-13 14:46:00,Business,Southside,Central,2.4,,11.0,13.090909090909092,1162.0
2016-11-13 15:14:00,2016-11-13 15:24:00,Business,Central,Southside,1.9,,10.0,11.4,1087.0
2016-11-13 15:47:00,2016-11-13 15:59:00,Business,Southside,Central,1.9,,12.0,9.5,1237.0
2016-11-14 11:24:00,2016-11-14 12:13:00,Business,Berkeley,Mountain View,44.6,Customer Visit,49.0,54.61224489795919,4022.0
2016-11-14 13:40:00,2016-11-14 14:33:00,Business,Mountain View,Berkeley,43.6,Customer Visit,53.0,49.35849056603774,4321.0
2016-11-14 15:27:00,2016-11-14 15:36:00,Business,Berkeley,Emeryville,2.5,,9.0,16.666666666666668,1012.0
2016-11-14 20:19:00,2016-11-14 20:30:00,Business,Emeryville,Berkeley,3.7,Errand/Supplies,11.0,20.181818181818183,1162.0
2016-11-15 13:59:00,2016-11-15 14:06:00,Business,Berkeley,Oakland,5.1,,7.0,43.714285714285715,863.0
2016-11-15 14:09:00,2016-11-15 14:26:00,Business,Oakland,San Francisco,9.7,Temporary Site,17.0,34.23529411764706,1614.0
2016-11-15 20:44:00,2016-11-15 21:00:00,Business,San Francisco,Berkeley,11.8,Temporary Site,16.0,44.25,1539.0
2016-11-16 20:21:00,2016-11-16 20:27:00,Business,Berkeley,El Cerrito,2.3,Temporary Site,6.0,23.0,787.0
2016-11-16 22:52:00,2016-11-16 23:02:00,Business,El Cerrito,Berkeley,3.1,Meal/Entertain,10.0,18.6,1087.0
2016-11-17 10:13:00,2016-11-17 10:44:00,Business,Berkeley,Oakland,16.3,Customer Visit,31.0,31.548387096774192,2664.0
2016-11-18 20:09:00,2016-11-18 20:19:00,Business,Cary,Morrisville,3.1,Meal/Entertain,10.0,18.6,1087.0
2016-11-18 21:23:00,2016-11-18 21:34:00,Business,Morrisville,Cary,5.2,Meal/Entertain,11.0,28.363636363636363,1163.0
2016-11-18 21:56:00,2016-11-18 22:21:00,Business,Krendle Woods,Whitebridge,6.1,Meeting,25.0,14.64,2212.0
2016-11-19 13:51:00,2016-11-19 14:10:00,Business,Cary,Durham,10.3,Meeting,19.0,32.526315789473685,1764.0
2016-11-19 14:30:00,2016-11-19 14:51:00,Business,Durham,Cary,10.5,Meeting,21.0,30.0,1913.0
2016-11-19 16:01:00,2016-11-19 16:06:00,Business,Cary,Cary,1.5,,5.0,18.0,712.0
2016-11-19 16:27:00,2016-11-19 16:41:00,Business,Cary,Cary,1.8,,14.0,7.714285714285714,1386.0
2016-11-19 17:41:00,2016-11-19 17:54:00,Business,Cary,Apex,5.4,Errand/Supplies,13.0,24.923076923076923,1313.0
2016-11-19 21:14:00,2016-11-19 21:35:00,Business,Apex,Cary,5.4,Customer Visit,21.0,15.428571428571429,1912.0
2016-11-20 10:27:00,2016-11-20 11:32:00,Business,Cary,Cary,39.2,Between Offices,65.0,36.184615384615384,5219.0
2016-11-20 11:58:00,2016-11-20 12:28:00,Business,Cary,Cary,6.4,Customer Visit,30.0,12.8,2586.0
2016-11-20 14:58:00,2016-11-20 15:07:00,Business,Cary,Cary,2.7,Meeting,9.0,18.0,1012.0
2016-11-20 17:45:00,2016-11-20 18:37:00,Business,Cary,Cary,18.5,Errand/Supplies,52.0,21.346153846153847,4238.0
2016-11-21 13:37:00,2016-11-21 13:49:00,Business,Cary,Cary,2.5,Meal/Entertain,12.0,12.5,1237.0
2016-11-21 14:34:00,2016-11-21 14:44:00,Business,Cary,Cary,2.1,Meal/Entertain,10.0,12.6,1087.0
2016-11-21 17:50:00,2016-11-21 18:04:00,Business,Cary,Unknown Location,6.7,Errand/Supplies,14.0,28.714285714285715,1388.0
2016-11-21 18:18:00,2016-11-21 18:27:00,Business,Unknown Location,Morrisville,3.5,Meal/Entertain,9.0,23.333333333333332,1013.0
2016-11-21 18:43:00,2016-11-21 18:51:00,Business,Morrisville,Cary,3.4,Errand/Supplies,8.0,25.5,937.0
2016-11-22 15:12:00,2016-11-22 15:27:00,Business,Cary,Cary,5.5,Meeting,15.0,22.0,1463.0
2016-11-22 15:31:00,2016-11-22 15:44:00,Business,Cary,Cary,4.1,Meeting,13.0,18.92307692307692,1312.0
2016-11-22 15:51:00,2016-11-22 16:43:00,Business,Cary,Cary,12.7,Customer Visit,52.0,14.653846153846153,4236.0
2016-11-22 18:18:00,2016-11-22 18:28:00,Business,Cary,Morrisville,3.0,Meal/Entertain,10.0,18.0,1087.0
2016-11-22 21:02:00,2016-11-22 21:14:00,Business,Morrisville,Cary,3.5,Customer Visit,12.0,17.5,1237.0
2016-11-23 15:34:00,2016-11-23 15:50:00,Business,Cary,Cary,5.9,Meal/Entertain,16.0,22.125,1538.0
2016-11-23 16:18:00,2016-11-23 16:29:00,Business,Cary,Cary,1.9,,11.0,10.363636363636363,1162.0
2016-11-23 16:49:00,2016-11-23 17:00:00,Business,Cary,Cary,3.3,,11.0,18.0,1162.0
2016-11-23 18:37:00,2016-11-23 18:47:00,Business,Cary,Cary,1.3,,10.0,7.8,1087.0
2016-11-25 11:47:00,2016-11-25 12:04:00,Business,Cary,Durham,10.3,Meeting,17.0,36.35294117647059,1614.0
2016-11-25 13:13:00,2016-11-25 13:31:00,Business,Durham,Cary,11.1,Meeting,18.0,37.0,1689.0
2016-11-26 15:54:00,2016-11-26 15:59:00,Business,Cary,Cary,1.4,,5.0,16.8,712.0
2016-11-26 17:00:00,2016-11-26 17:12:00,Business,Cary,Apex,5.1,Meeting,12.0,25.5,1238.0
2016-11-26 17:36:00,2016-11-26 17:56:00,Business,Apex,Holly Springs,9.0,Meeting,20.0,27.0,1838.0
2016-11-26 18:29:00,2016-11-26 19:04:00,Business,Holly Springs,Cary,13.3,Between Offices,35.0,22.8,2963.0
2016-11-26 19:47:00,2016-11-26 19:54:00,Business,Cary,Cary,2.5,Errand/Supplies,7.0,21.428571428571427,862.0
2016-11-27 15:59:00,2016-11-27 16:06:00,Business,Cary,Morrisville,3.3,Meal/Entertain,7.0,28.285714285714285,863.0
2016-11-27 18:55:00,2016-11-27 19:09:00,Business,Morrisville,Cary,2.9,,14.0,12.428571428571429,1387.0
2016-11-30 11:03:00,2016-11-30 11:34:00,Business,Cary,Raleigh,8.5,Customer Visit,31.0,16.451612903225808,2662.0
2016-11-30 11:53:00,2016-11-30 12:35:00,Business,Raleigh,Morrisville,6.7,Temporary Site,42.0,9.571428571428571,3485.0
2016-11-30 12:43:00,2016-11-30 12:53:00,Business,Morrisville,Cary,3.1,,10.0,18.6,1087.0
2016-12-01 07:44:00,2016-12-01 07:59:00,Business,Cary,Cary,5.5,Meeting,15.0,22.0,1463.0
2016-12-01 08:37:00,2016-12-01 08:53:00,Business,Cary,Cary,5.5,Errand/Supplies,16.0,20.625,1538.0
2016-12-01 18:00:00,2016-12-01 18:12:00,Business,Cary,Morrisville,2.9,Meal/Entertain,12.0,14.5,1237.0
2016-12-01 20:36:00,2016-12-01 20:46:00,Business,Morrisville,Cary,2.9,Customer Visit,10.0,17.4,1087.0
2016-12-02 12:12:00,2016-12-02 12:23:00,Business,Cary,Apex,5.1,Meal/Entertain,11.0,27.818181818181817,1163.0
2016-12-02 13:07:00,2016-12-02 13:22:00,Business,Apex,Cary,5.3,Customer Visit,15.0,21.2,1462.0
2016-12-02 20:41:00,2016-12-02 20:48:00,Business,Cary,Morrisville,3.3,Meal/Entertain,7.0,28.285714285714285,863.0
2016-12-02 22:59:00,2016-12-02 23:07:00,Business,Morrisville,Cary,3.0,Customer Visit,8.0,22.5,937.0
2016-12-03 18:35:00,2016-12-03 18:56:00,Business,Cary,Wake Co.,6.6,Errand/Supplies,21.0,18.857142857142858,1912.0
2016-12-03 19:08:00,2016-12-03 19:15:00,Business,Wake Co.,Morrisville,1.8,,7.0,15.428571428571429,862.0
2016-12-03 20:31:00,2016-12-03 20:41:00,Business,Morrisville,Cary,3.0,Customer Visit,10.0,18.0,1087.0
2016-12-04 18:56:00,2016-12-04 19:03:00,Business,Cary,Morrisville,2.9,Meal/Entertain,7.0,24.857142857142858,862.0
2016-12-04 20:23:00,2016-12-04 20:34:00,Business,Morrisville,Cary,3.4,Customer Visit,11.0,18.545454545454547,1162.0
2016-12-05 18:04:00,2016-12-05 18:17:00,Business,Cary,Cary,4.1,,13.0,18.92307692307692,1312.0
2016-12-05 19:22:00,2016-12-05 19:37:00,Business,Cary,Cary,3.8,Meal/Entertain,15.0,15.2,1462.0
2016-12-07 12:03:00,2016-12-07 12:32:00,Business,Cary,Cary,6.6,Meeting,29.0,13.655172413793103,2512.0
2016-12-07 12:35:00,2016-12-07 12:46:00,Business,Cary,Cary,4.0,Meeting,11.0,21.818181818181817,1162.0
2016-12-07 19:53:00,2016-12-07 20:13:00,Business,Cary,Cary,7.0,Customer Visit,20.0,21.0,1838.0
2016-12-07 21:13:00,2016-12-07 21:50:00,Business,Cary,Cary,6.9,Meal/Entertain,37.0,11.18918918918919,3111.0
2016-12-08 14:19:00,2016-12-08 14:32:00,Business,Cary,Cary,3.4,Errand/Supplies,13.0,15.692307692307692,1312.0
2016-12-08 14:53:00,2016-12-08 15:02:00,Business,Cary,Cary,3.4,Errand/Supplies,9.0,22.666666666666668,1012.0
2016-12-08 19:22:00,2016-12-08 19:27:00,Business,Cary,Cary,2.0,Meeting,5.0,24.0,712.0
2016-12-08 21:26:00,2016-12-08 21:31:00,Business,Cary,Cary,2.0,Errand/Supplies,5.0,24.0,712.0
2016-12-09 12:09:00,2016-12-09 12:24:00,Business,Cary,Apex,5.1,Errand/Supplies,15.0,20.4,1462.0
2016-12-09 13:15:00,2016-12-09 13:43:00,Business,Apex,Cary,8.8,Temporary Site,28.0,18.857142857142858,2437.0
2016-12-09 20:11:00,2016-12-09 20:34:00,Business,Cary,Cary,5.6,Meeting,23.0,14.608695652173912,2062.0
2016-12-09 22:03:00,2016-12-09 22:57:00,Business,Cary,Cary,18.9,Customer Visit,54.0,21.0,4388.0
2016-12-10 12:43:00,2016-12-10 13:16:00,Business,Cary,Fuquay-Varina,15.6,Meeting,33.0,28.363636363636363,2814.0
2016-12-10 14:42:00,2016-12-10 15:18:00,Business,Fuquay-Varina,Cary,15.6,Errand/Supplies,36.0,26.0,3039.0
2016-12-10 18:17:00,2016-12-10 18:27:00,Business,Cary,Morrisville,3.0,Meal/Entertain,10.0,18.0,1087.0
2016-12-10 22:09:00,2016-12-10 22:21:00,Business,Morrisville,Cary,3.1,Customer Visit,12.0,15.5,1237.0
2016-12-11 16:06:00,2016-12-11 16:16:00,Business,Cary,Morrisville,3.0,Meal/Entertain,10.0,18.0,1087.0
2016-12-11 19:05:00,2016-12-11 19:15:00,Business,Morrisville,Cary,4.8,Errand/Supplies,10.0,28.8,1088.0
2016-12-11 21:48:00,2016-12-11 21:56:00,Business,Cary,Cary,2.1,Errand/Supplies,8.0,15.75,937.0
2016-12-12 13:22:00,2016-12-12 13:32:00,Business,Cary,Cary,3.1,Errand/Supplies,10.0,18.6,1087.0
2016-12-12 13:36:00,2016-12-12 13:51:00,Business,Cary,Apex,4.4,Meal/Entertain,15.0,17.6,1462.0
2016-12-12 14:26:00,2016-12-12 14:39:00,Business,Apex,Cary,4.7,Customer Visit,13.0,21.692307692307693,1312.0
2016-12-12 17:51:00,2016-12-12 18:01:00,Business,Cary,Morrisville,3.0,Meal/Entertain,10.0,18.0,1087.0
2016-12-12 20:48:00,2016-12-12 20:57:00,Business,Morrisville,Cary,3.0,Customer Visit,9.0,20.0,1012.0
2016-12-13 18:19:00,2016-12-13 18:29:00,Business,Cary,Cary,4.2,Errand/Supplies,10.0,25.2,1087.0
2016-12-13 20:20:00,2016-12-13 20:29:00,Business,Cary,Cary,4.1,Meal/Entertain,9.0,27.33333333333333,1013.0
2016-12-14 16:52:00,2016-12-14 17:10:00,Business,Cary,Cary,3.4,,18.0,11.333333333333334,1687.0
2016-12-14 17:22:00,2016-12-14 17:34:00,Business,Cary,Cary,3.3,,12.0,16.5,1237.0
2016-12-14 17:50:00,2016-12-14 18:00:00,Business,Cary,Morrisville,3.0,Meal/Entertain,10.0,18.0,1087.0
2016-12-14 20:24:00,2016-12-14 20:40:00,Business,Morrisville,Cary,3.1,Customer Visit,16.0,11.625,1537.0
2016-12-15 14:20:00,2016-12-15 14:54:00,Business,Cary,Morrisville,10.6,Meeting,34.0,18.705882352941178,2887.0
2016-12-17 15:38:00,2016-12-17 16:12:00,Business,Unknown Location,Unknown Location,4.8,Airport/Travel,34.0,8.470588235294118,2885.0
2016-12-17 17:19:00,2016-12-17 17:59:00,Business,Unknown Location,Unknown Location,5.3,Temporary Site,40.0,7.95,3335.0
2016-12-18 13:03:00,2016-12-18 13:41:00,Business,Unknown Location,Unknown Location,4.9,Errand/Supplies,38.0,7.7368421052631575,3185.0
2016-12-18 16:38:00,2016-12-18 17:25:00,Business,Unknown Location,Unknown Location,10.2,Errand/Supplies,47.0,13.02127659574468,3861.0
2016-12-18 20:35:00,2016-12-18 21:04:00,Business,Unknown Location,Unknown Location,9.2,,29.0,19.03448275862069,2513.0
2016-12-19 09:08:00,2016-12-19 09:36:00,Business,Unknown Location,Islamabad,7.7,Errand/Supplies,28.0,16.5,2437.0
2016-12-19 10:15:00,2016-12-19 10:34:00,Business,Islamabad,Rawalpindi,5.9,Temporary Site,19.0,18.63157894736842,1762.0
2016-12-19 13:04:00,2016-12-19 13:08:00,Business,Rawalpindi,Unknown Location,0.7,Errand/Supplies,4.0,10.5,637.0
2016-12-19 13:24:00,2016-12-19 13:35:00,Business,Unknown Location,Unknown Location,1.3,,11.0,7.090909090909091,1162.0
2016-12-19 14:07:00,2016-12-19 14:15:00,Business,Unknown Location,Unknown Location,2.5,,8.0,18.75,937.0
2016-12-19 14:18:00,2016-12-19 14:32:00,Business,Unknown Location,Unknown Location,5.3,,14.0,22.714285714285715,1388.0
2016-12-19 14:37:00,2016-12-19 14:50:00,Business,Unknown Location,Unknown Location,5.4,,13.0,24.923076923076923,1313.0
2016-12-19 15:09:00,2016-12-19 15:38:00,Business,Unknown Location,Rawalpindi,10.2,Customer Visit,29.0,21.103448275862068,2513.0
2016-12-19 16:50:00,2016-12-19 17:09:00,Business,Rawalpindi,Islamabad,7.2,Customer Visit,19.0,22.736842105263158,1763.0
2016-12-19 19:05:00,2016-12-19 19:17:00,Business,Islamabad,Unknown Location,2.2,,12.0,11.0,1237.0
2016-12-19 19:55:00,2016-12-19 20:30:00,Business,Unknown Location,Unknown Location,11.0,Meeting,35.0,18.857142857142858,2963.0
2016-12-20 08:49:00,2016-12-20 09:24:00,Business,Unknown Location,Rawalpindi,12.0,,35.0,20.571428571428573,2963.0
2016-12-20 10:30:00,2016-12-20 10:48:00,Business,Rawalpindi,Rawalpindi,3.3,Errand/Supplies,18.0,11.0,1687.0
2016-12-20 11:30:00,2016-12-20 12:17:00,Business,Rawalpindi,Unknown Location,19.4,Meeting,47.0,24.76595744680851,3864.0
2016-12-20 13:14:00,2016-12-20 13:20:00,Business,Unknown Location,Unknown Location,1.7,Errand/Supplies,6.0,17.0,787.0
2016-12-20 13:54:00,2016-12-20 14:17:00,Business,Unknown Location,Islamabad,5.7,Temporary Site,23.0,14.869565217391305,2062.0
2016-12-20 16:14:00,2016-12-20 16:24:00,Business,Islamabad,Islamabad,1.8,Errand/Supplies,10.0,10.8,1087.0
2016-12-20 16:56:00,2016-12-20 17:07:00,Business,Islamabad,Islamabad,1.4,Errand/Supplies,11.0,7.636363636363637,1162.0
2016-12-20 18:47:00,2016-12-20 19:21:00,Business,Islamabad,Unknown Location,10.3,Customer Visit,34.0,18.176470588235293,2887.0
2016-12-21 07:42:00,2016-12-21 08:10:00,Business,Unknown Location,Unknown Location,11.5,Meeting,28.0,24.642857142857142,2438.0
2016-12-21 10:14:00,2016-12-21 10:30:00,Business,Unknown Location,Islamabad,4.9,Errand/Supplies,16.0,18.375,1537.0
2016-12-21 11:35:00,2016-12-21 11:49:00,Business,Islamabad,Unknown Location,3.5,Meal/Entertain,14.0,15.0,1387.0
2016-12-21 12:51:00,2016-12-21 13:33:00,Business,Unknown Location,Unknown Location,16.2,Meeting,42.0,23.142857142857142,3488.0
2016-12-21 15:38:00,2016-12-21 15:49:00,Business,Unknown Location,Unknown Location,2.0,Errand/Supplies,11.0,10.909090909090908,1162.0
2016-12-21 15:55:00,2016-12-21 16:05:00,Business,Unknown Location,Islamabad,2.1,Errand/Supplies,10.0,12.6,1087.0
2016-12-21 17:45:00,2016-12-21 17:54:00,Business,Islamabad,Islamabad,2.1,Meeting,9.0,14.0,1012.0
2016-12-21 17:59:00,2016-12-21 18:31:00,Business,Islamabad,Unknown Location,7.2,Customer Visit,32.0,13.5,2737.0
2016-12-21 19:49:00,2016-12-21 20:35:00,Business,Unknown Location,Rawalpindi,12.0,Meeting,46.0,15.652173913043478,3787.0
2016-12-21 20:56:00,2016-12-21 23:42:00,Business,Rawalpindi,Unknown Location,103.0,Meeting,166.0,37.2289156626506,12805.0
